assembly	chromosome
brassica_rapa	Scaffold20272
brassica_rapa	Scaffold20379
brassica_rapa	Scaffold20436
brassica_rapa	Scaffold20493
brassica_rapa	Scaffold2052
brassica_rapa	Scaffold20610
brassica_rapa	Scaffold20616
brassica_rapa	Scaffold20723
brassica_rapa	Scaffold20818
brassica_rapa	Scaffold20880
brassica_rapa	Scaffold20906
brassica_rapa	Scaffold21143
brassica_rapa	Scaffold21345
brassica_rapa	Scaffold21470
brassica_rapa	Scaffold21565
brassica_rapa	Scaffold21968
brassica_rapa	Scaffold22006
brassica_rapa	Scaffold22177
brassica_rapa	Scaffold22799
brassica_rapa	Scaffold22834
brassica_rapa	Scaffold22873
brassica_rapa	Scaffold22951
brassica_rapa	Scaffold23206
brassica_rapa	Scaffold23262
brassica_rapa	Scaffold23286
brassica_rapa	Scaffold23365
brassica_rapa	Scaffold23530
brassica_rapa	Scaffold23539
brassica_rapa	Scaffold23561
brassica_rapa	Scaffold23617
brassica_rapa	Scaffold2362
brassica_rapa	Scaffold23799
brassica_rapa	Scaffold23871
brassica_rapa	Scaffold23937
brassica_rapa	Scaffold24071
brassica_rapa	Scaffold24205
brassica_rapa	Scaffold24302
brassica_rapa	Scaffold24805
brassica_rapa	Scaffold25010
brassica_rapa	Scaffold25035
brassica_rapa	Scaffold25053
brassica_rapa	Scaffold25079
brassica_rapa	Scaffold25109
brassica_rapa	Scaffold25122
brassica_rapa	Scaffold25125
brassica_rapa	Scaffold25214
brassica_rapa	Scaffold25294
brassica_rapa	Scaffold25860
brassica_rapa	Scaffold25892
brassica_rapa	Scaffold25948
brassica_rapa	Scaffold26473
brassica_rapa	Scaffold2651
brassica_rapa	Scaffold26547
brassica_rapa	Scaffold2665
brassica_rapa	Scaffold26811
brassica_rapa	Scaffold26886
brassica_rapa	Scaffold26942
brassica_rapa	Scaffold26975
brassica_rapa	Scaffold26983
brassica_rapa	Scaffold27046
brassica_rapa	Scaffold27059
brassica_rapa	Scaffold27212
brassica_rapa	Scaffold27401
brassica_rapa	Scaffold27532
brassica_rapa	Scaffold27749
brassica_rapa	Scaffold27875
brassica_rapa	Scaffold28030
brassica_rapa	Scaffold28423
brassica_rapa	Scaffold28503
brassica_rapa	Scaffold28661
brassica_rapa	Scaffold28719
brassica_rapa	Scaffold28769
brassica_rapa	Scaffold28922
brassica_rapa	Scaffold28925
brassica_rapa	Scaffold2952
brassica_rapa	Scaffold29527
brassica_rapa	Scaffold29593
brassica_rapa	Scaffold29657
brassica_rapa	Scaffold2980
brassica_rapa	Scaffold29840
brassica_rapa	Scaffold29953
brassica_rapa	Scaffold30042
brassica_rapa	Scaffold30163
brassica_rapa	Scaffold30186
brassica_rapa	Scaffold30363
brassica_rapa	Scaffold3050
brassica_rapa	Scaffold30655
brassica_rapa	Scaffold30889
brassica_rapa	Scaffold30951
brassica_rapa	Scaffold31002
brassica_rapa	Scaffold31189
brassica_rapa	Scaffold31396
brassica_rapa	Scaffold31467
brassica_rapa	Scaffold3150
brassica_rapa	Scaffold31890
brassica_rapa	Scaffold31940
brassica_rapa	Scaffold32023
brassica_rapa	Scaffold32078
brassica_rapa	Scaffold32102
brassica_rapa	Scaffold32111
brassica_rapa	Scaffold32175
brassica_rapa	Scaffold32242
brassica_rapa	Scaffold32247
brassica_rapa	Scaffold324
brassica_rapa	Scaffold32428
brassica_rapa	Scaffold32519
brassica_rapa	Scaffold32557
brassica_rapa	Scaffold32713
brassica_rapa	Scaffold33171
brassica_rapa	Scaffold33271
brassica_rapa	Scaffold33278
brassica_rapa	Scaffold33367
brassica_rapa	Scaffold33719
brassica_rapa	Scaffold33814
brassica_rapa	Scaffold33841
brassica_rapa	Scaffold34110
brassica_rapa	Scaffold34147
brassica_rapa	Scaffold34334
brassica_rapa	Scaffold34362
brassica_rapa	Scaffold34368
brassica_rapa	Scaffold34513
brassica_rapa	Scaffold3488
brassica_rapa	Scaffold34902
brassica_rapa	Scaffold35020
brassica_rapa	Scaffold35048
brassica_rapa	Scaffold35081
brassica_rapa	Scaffold35100
brassica_rapa	Scaffold35179
brassica_rapa	Scaffold35268
brassica_rapa	Scaffold35416
brassica_rapa	Scaffold35488
brassica_rapa	Scaffold35680
brassica_rapa	Scaffold35714
brassica_rapa	Scaffold35726
brassica_rapa	Scaffold35777
brassica_rapa	Scaffold35802
brassica_rapa	Scaffold35892
brassica_rapa	Scaffold35979
brassica_rapa	Scaffold36239
brassica_rapa	Scaffold3627
brassica_rapa	Scaffold36311
brassica_rapa	Scaffold36391
brassica_rapa	Scaffold36403
brassica_rapa	Scaffold36792
brassica_rapa	Scaffold36912
brassica_rapa	Scaffold37277
brassica_rapa	Scaffold37496
brassica_rapa	Scaffold37577
brassica_rapa	Scaffold37938
brassica_rapa	Scaffold37940
brassica_rapa	Scaffold38027
brassica_rapa	Scaffold38117
brassica_rapa	Scaffold38163
brassica_rapa	Scaffold3824
brassica_rapa	Scaffold38635
brassica_rapa	Scaffold38982
brassica_rapa	Scaffold39023
brassica_rapa	Scaffold39048
brassica_rapa	Scaffold39079
brassica_rapa	Scaffold39212
brassica_rapa	Scaffold39308
brassica_rapa	Scaffold39398
brassica_rapa	Scaffold39437
brassica_rapa	Scaffold3945
brassica_rapa	Scaffold39682
brassica_rapa	Scaffold39949
brassica_rapa	Scaffold39987
brassica_rapa	Scaffold40262
brassica_rapa	Scaffold40392
brassica_rapa	Scaffold40474
brassica_rapa	Scaffold40516
brassica_rapa	Scaffold4054
brassica_rapa	Scaffold40549
brassica_rapa	Scaffold40552
brassica_rapa	Scaffold40786
brassica_rapa	Scaffold40821
brassica_rapa	Scaffold40899
brassica_rapa	Scaffold41069
brassica_rapa	Scaffold41127
brassica_rapa	Scaffold41281
brassica_rapa	Scaffold41488
brassica_rapa	Scaffold41614
brassica_rapa	Scaffold41889
brassica_rapa	Scaffold42074
brassica_rapa	Scaffold42234
brassica_rapa	Scaffold42245
brassica_rapa	Scaffold4231
brassica_rapa	Scaffold42393
brassica_rapa	Scaffold42616
brassica_rapa	Scaffold43104
brassica_rapa	Scaffold43150
brassica_rapa	Scaffold43369
brassica_rapa	Scaffold43463
brassica_rapa	Scaffold44019
brassica_rapa	Scaffold44155
brassica_rapa	Scaffold44339
brassica_rapa	Scaffold44735
brassica_rapa	Scaffold44768
brassica_rapa	Scaffold44974
brassica_rapa	Scaffold45140
brassica_rapa	Scaffold45168
brassica_rapa	Scaffold45480
brassica_rapa	Scaffold45598
brassica_rapa	Scaffold45677
brassica_rapa	Scaffold45866
brassica_rapa	Scaffold45897
brassica_rapa	Scaffold46062
brassica_rapa	Scaffold46116
brassica_rapa	Scaffold4623
brassica_rapa	Scaffold4628
brassica_rapa	Scaffold46280
brassica_rapa	Scaffold46347
brassica_rapa	Scaffold46382
brassica_rapa	Scaffold4641
brassica_rapa	Scaffold46947
brassica_rapa	Scaffold46979
brassica_rapa	Scaffold47008
brassica_rapa	Scaffold47147
brassica_rapa	Scaffold47178
brassica_rapa	Scaffold47216
brassica_rapa	Scaffold47228
brassica_rapa	Scaffold47230
brassica_rapa	Scaffold47240
brassica_rapa	Scaffold47534
brassica_rapa	Scaffold47751
brassica_rapa	Scaffold48168
brassica_rapa	Scaffold48228
brassica_rapa	Scaffold48438
brassica_rapa	Scaffold48479
brassica_rapa	Scaffold48537
brassica_rapa	Scaffold48618
brassica_rapa	Scaffold48712
brassica_rapa	Scaffold48815
brassica_rapa	Scaffold48912
brassica_rapa	Scaffold49146
brassica_rapa	Scaffold49165
brassica_rapa	Scaffold49486
brassica_rapa	Scaffold49657
brassica_rapa	Scaffold49687
brassica_rapa	Scaffold49942
brassica_rapa	Scaffold50261
brassica_rapa	Scaffold50461
brassica_rapa	Scaffold50473
brassica_rapa	Scaffold5066
brassica_rapa	Scaffold50714
brassica_rapa	Scaffold50719
brassica_rapa	Scaffold50821
brassica_rapa	Scaffold50972
brassica_rapa	Scaffold51125
brassica_rapa	Scaffold51173
brassica_rapa	Scaffold51373
brassica_rapa	Scaffold51437
brassica_rapa	Scaffold51462
brassica_rapa	Scaffold51497
brassica_rapa	Scaffold51520
brassica_rapa	Scaffold51527
brassica_rapa	Scaffold51673
brassica_rapa	Scaffold51725
brassica_rapa	Scaffold52048
brassica_rapa	Scaffold52098
brassica_rapa	Scaffold52136
brassica_rapa	Scaffold52234
brassica_rapa	Scaffold52326
brassica_rapa	Scaffold52519
brassica_rapa	Scaffold52703
brassica_rapa	Scaffold52706
brassica_rapa	Scaffold52752
brassica_rapa	Scaffold52801
brassica_rapa	Scaffold5288
brassica_rapa	Scaffold53185
brassica_rapa	Scaffold53455
brassica_rapa	Scaffold54048
brassica_rapa	Scaffold54061
brassica_rapa	Scaffold54296
brassica_rapa	Scaffold54312
brassica_rapa	Scaffold54337
brassica_rapa	Scaffold54365
brassica_rapa	Scaffold54423
brassica_rapa	Scaffold5454
brassica_rapa	Scaffold54571
brassica_rapa	Scaffold54579
brassica_rapa	Scaffold54693
brassica_rapa	Scaffold54763
brassica_rapa	Scaffold54787
brassica_rapa	Scaffold54811
brassica_rapa	Scaffold54859
brassica_rapa	Scaffold54863
brassica_rapa	Scaffold55041
brassica_rapa	Scaffold55071
brassica_rapa	Scaffold55096
brassica_rapa	Scaffold55147
brassica_rapa	Scaffold55300
brassica_rapa	Scaffold55454
brassica_rapa	Scaffold5556
brassica_rapa	Scaffold55679
brassica_rapa	Scaffold55752
brassica_rapa	Scaffold55830
brassica_rapa	Scaffold56109
brassica_rapa	Scaffold56229
brassica_rapa	Scaffold56243
brassica_rapa	Scaffold5626
brassica_rapa	Scaffold56266
brassica_rapa	Scaffold56449
brassica_rapa	Scaffold56532
brassica_rapa	Scaffold56635
brassica_rapa	Scaffold56726
brassica_rapa	Scaffold57115
brassica_rapa	Scaffold57137
brassica_rapa	Scaffold57309
brassica_rapa	Scaffold57424
brassica_rapa	Scaffold57467
brassica_rapa	Scaffold57670
brassica_rapa	Scaffold57705
brassica_rapa	Scaffold57969
brassica_rapa	Scaffold57980
brassica_rapa	Scaffold57984
brassica_rapa	Scaffold58050
brassica_rapa	Scaffold58052
brassica_rapa	Scaffold58133
brassica_rapa	Scaffold58199
brassica_rapa	Scaffold58313
brassica_rapa	Scaffold58376
brassica_rapa	Scaffold58653
brassica_rapa	Scaffold58676
brassica_rapa	Scaffold58707
brassica_rapa	Scaffold58736
brassica_rapa	Scaffold58771
brassica_rapa	Scaffold59007
brassica_rapa	Scaffold5908
brassica_rapa	Scaffold59159
brassica_rapa	Scaffold59296
brassica_rapa	Scaffold59457
brassica_rapa	Scaffold59526
brassica_rapa	Scaffold5962
brassica_rapa	Scaffold59714
brassica_rapa	Scaffold59717
brassica_rapa	Scaffold60057
brassica_rapa	Scaffold60063
brassica_rapa	Scaffold60344
brassica_rapa	Scaffold60458
brassica_rapa	Scaffold60844
brassica_rapa	Scaffold61015
brassica_rapa	Scaffold61051
brassica_rapa	Scaffold61077
brassica_rapa	Scaffold61125
brassica_rapa	Scaffold61257
brassica_rapa	Scaffold61387
brassica_rapa	Scaffold61622
brassica_rapa	Scaffold61639
brassica_rapa	Scaffold61880
brassica_rapa	Scaffold62080
brassica_rapa	Scaffold62139
brassica_rapa	Scaffold6228
brassica_rapa	Scaffold62375
brassica_rapa	Scaffold6245
brassica_rapa	Scaffold62775
brassica_rapa	Scaffold6281
brassica_rapa	Scaffold62900
brassica_rapa	Scaffold63036
brassica_rapa	Scaffold63086
brassica_rapa	Scaffold63099
brassica_rapa	Scaffold63271
brassica_rapa	Scaffold63553
brassica_rapa	Scaffold63816
brassica_rapa	Scaffold64093
brassica_rapa	Scaffold64253
brassica_rapa	Scaffold64257
brassica_rapa	Scaffold64442
brassica_rapa	Scaffold64564
brassica_rapa	Scaffold64668
brassica_rapa	Scaffold64692
brassica_rapa	Scaffold64989
brassica_rapa	Scaffold65106
brassica_rapa	Scaffold65116
brassica_rapa	Scaffold65151
brassica_rapa	Scaffold65160
brassica_rapa	Scaffold653
brassica_rapa	Scaffold65891
brassica_rapa	Scaffold65942
brassica_rapa	Scaffold66247
brassica_rapa	Scaffold66268
brassica_rapa	Scaffold66317
brassica_rapa	Scaffold66339
brassica_rapa	Scaffold66367
brassica_rapa	Scaffold66371
brassica_rapa	Scaffold66593
brassica_rapa	Scaffold66767
brassica_rapa	Scaffold6707
brassica_rapa	Scaffold67265
brassica_rapa	Scaffold67607
brassica_rapa	Scaffold67725
brassica_rapa	Scaffold67842
brassica_rapa	Scaffold67921
brassica_rapa	Scaffold68014
brassica_rapa	Scaffold68032
brassica_rapa	Scaffold68133
brassica_rapa	Scaffold68182
brassica_rapa	Scaffold68229
brassica_rapa	Scaffold68467
brassica_rapa	Scaffold68539
brassica_rapa	Scaffold68709
brassica_rapa	Scaffold68915
brassica_rapa	Scaffold69115
brassica_rapa	Scaffold69324
brassica_rapa	Scaffold69641
brassica_rapa	Scaffold69744
brassica_rapa	Scaffold69787
brassica_rapa	Scaffold6984
brassica_rapa	Scaffold70077
brassica_rapa	Scaffold70240
brassica_rapa	Scaffold70483
brassica_rapa	Scaffold70512
brassica_rapa	Scaffold70521
brassica_rapa	Scaffold70549
brassica_rapa	Scaffold70832
brassica_rapa	Scaffold70834
brassica_rapa	Scaffold70850
brassica_rapa	Scaffold70858
brassica_rapa	Scaffold70909
brassica_rapa	Scaffold71001
brassica_rapa	Scaffold71130
brassica_rapa	Scaffold71212
brassica_rapa	Scaffold71272
brassica_rapa	Scaffold71425
brassica_rapa	Scaffold71611
brassica_rapa	Scaffold72198
brassica_rapa	Scaffold72237
brassica_rapa	Scaffold72306
brassica_rapa	Scaffold72366
brassica_rapa	Scaffold72591
brassica_rapa	Scaffold72956
brassica_rapa	Scaffold72969
brassica_rapa	Scaffold73079
brassica_rapa	Scaffold7330
brassica_rapa	Scaffold73443
brassica_rapa	Scaffold73488
brassica_rapa	Scaffold73584
brassica_rapa	Scaffold73603
brassica_rapa	Scaffold73798
brassica_rapa	Scaffold73815
brassica_rapa	Scaffold7385
brassica_rapa	Scaffold73867
brassica_rapa	Scaffold74134
brassica_rapa	Scaffold7424
brassica_rapa	Scaffold74278
brassica_rapa	Scaffold74288
brassica_rapa	Scaffold74346
brassica_rapa	Scaffold74527
brassica_rapa	Scaffold74669
brassica_rapa	Scaffold74944
brassica_rapa	Scaffold75060
brassica_rapa	Scaffold75099
brassica_rapa	Scaffold75137
brassica_rapa	Scaffold75268
brassica_rapa	Scaffold75383
brassica_rapa	Scaffold75397
brassica_rapa	Scaffold75518
brassica_rapa	Scaffold75652
brassica_rapa	Scaffold76009
brassica_rapa	Scaffold7606
brassica_rapa	Scaffold76332
brassica_rapa	Scaffold76430
brassica_rapa	Scaffold76485
brassica_rapa	Scaffold76535
brassica_rapa	Scaffold76683
brassica_rapa	Scaffold76760
brassica_rapa	Scaffold76924
brassica_rapa	Scaffold7701
brassica_rapa	Scaffold77208
brassica_rapa	Scaffold77349
brassica_rapa	Scaffold77362
brassica_rapa	Scaffold77442
brassica_rapa	Scaffold77444
brassica_rapa	Scaffold77458
brassica_rapa	Scaffold77528
brassica_rapa	Scaffold7754
brassica_rapa	Scaffold77749
brassica_rapa	Scaffold77833
brassica_rapa	Scaffold77838
brassica_rapa	Scaffold77947
brassica_rapa	Scaffold77952
brassica_rapa	Scaffold7798
brassica_rapa	Scaffold78276
brassica_rapa	Scaffold78466
brassica_rapa	Scaffold7855
brassica_rapa	Scaffold78767
brassica_rapa	Scaffold78900
brassica_rapa	Scaffold78926
brassica_rapa	Scaffold79378
brassica_rapa	Scaffold79454
brassica_rapa	Scaffold79531
brassica_rapa	Scaffold79998
brassica_rapa	Scaffold80143
brassica_rapa	Scaffold80344
brassica_rapa	Scaffold80749
brassica_rapa	Scaffold80802
brassica_rapa	Scaffold80845
brassica_rapa	Scaffold81280
brassica_rapa	Scaffold81363
brassica_rapa	Scaffold81483
brassica_rapa	Scaffold81609
brassica_rapa	Scaffold8161
brassica_rapa	Scaffold81625
brassica_rapa	Scaffold81873
brassica_rapa	Scaffold81952
brassica_rapa	Scaffold82310
brassica_rapa	Scaffold82339
brassica_rapa	Scaffold82462
brassica_rapa	Scaffold83290
brassica_rapa	Scaffold83442
brassica_rapa	Scaffold83836
brassica_rapa	Scaffold83846
brassica_rapa	Scaffold8397
brassica_rapa	Scaffold84068
brassica_rapa	Scaffold8441
brassica_rapa	Scaffold84549
brassica_rapa	Scaffold84578
brassica_rapa	Scaffold84861
brassica_rapa	Scaffold84875
brassica_rapa	Scaffold8501
brassica_rapa	Scaffold85095
brassica_rapa	Scaffold85180
brassica_rapa	Scaffold85323
brassica_rapa	Scaffold85339
brassica_rapa	Scaffold85624
brassica_rapa	Scaffold85644
brassica_rapa	Scaffold85645
brassica_rapa	Scaffold85802
brassica_rapa	Scaffold85868
brassica_rapa	Scaffold8604
brassica_rapa	Scaffold86205
brassica_rapa	Scaffold86357
brassica_rapa	Scaffold86497
brassica_rapa	Scaffold86616
brassica_rapa	Scaffold86670
brassica_rapa	Scaffold86814
brassica_rapa	Scaffold86908
brassica_rapa	Scaffold87073
brassica_rapa	Scaffold87279
brassica_rapa	Scaffold87461
brassica_rapa	Scaffold8759
brassica_rapa	Scaffold87632
brassica_rapa	Scaffold87669
brassica_rapa	Scaffold87961
brassica_rapa	Scaffold88015
brassica_rapa	Scaffold8806
brassica_rapa	Scaffold881
brassica_rapa	Scaffold88212
brassica_rapa	Scaffold88273
brassica_rapa	Scaffold88294
brassica_rapa	Scaffold88310
brassica_rapa	Scaffold88338
brassica_rapa	Scaffold88364
brassica_rapa	Scaffold88369
brassica_rapa	Scaffold88529
brassica_rapa	Scaffold88563
brassica_rapa	Scaffold88566
brassica_rapa	Scaffold88641
brassica_rapa	Scaffold88831
brassica_rapa	Scaffold88913
brassica_rapa	Scaffold8989
brassica_rapa	Scaffold9007
brassica_rapa	Scaffold9034
brassica_rapa	Scaffold916
brassica_rapa	Scaffold9452
brassica_rapa	Scaffold9540
brassica_rapa	Scaffold9624
brassica_rapa	Scaffold972
brassica_rapa	Scaffold9820
brassica_rapa	Scaffold9832
brassica_rapa	Scaffold9896
brassica_rapa	Scaffold9910
brassica_rapa	Scaffold995
brassica_rapa	Scaffold997
capsella_grandiflora	Scaffold1
capsella_grandiflora	Scaffold10000
capsella_grandiflora	Scaffold10009
capsella_grandiflora	Scaffold10015
capsella_grandiflora	Scaffold10022
capsella_grandiflora	Scaffold10032
capsella_grandiflora	Scaffold1004
capsella_grandiflora	Scaffold10063
capsella_grandiflora	Scaffold10066
capsella_grandiflora	Scaffold1008
capsella_grandiflora	Scaffold10085
capsella_grandiflora	Scaffold10110
capsella_grandiflora	Scaffold1013
capsella_grandiflora	Scaffold10149
capsella_grandiflora	Scaffold10159
capsella_grandiflora	Scaffold10160
capsella_grandiflora	Scaffold10175
capsella_grandiflora	Scaffold10176
capsella_grandiflora	Scaffold10180
capsella_grandiflora	Scaffold10188
capsella_grandiflora	Scaffold10198
capsella_grandiflora	Scaffold1022
capsella_grandiflora	Scaffold10221
capsella_grandiflora	Scaffold10234
capsella_grandiflora	Scaffold10245
capsella_grandiflora	Scaffold10260
capsella_grandiflora	Scaffold10266
capsella_grandiflora	Scaffold10267
capsella_grandiflora	Scaffold10269
capsella_grandiflora	Scaffold10277
capsella_grandiflora	Scaffold10289
capsella_grandiflora	Scaffold10290
capsella_grandiflora	Scaffold10291
capsella_grandiflora	Scaffold10293
capsella_grandiflora	Scaffold10303
capsella_grandiflora	Scaffold10304
capsella_grandiflora	Scaffold1031
capsella_grandiflora	Scaffold10324
capsella_grandiflora	Scaffold1033
capsella_grandiflora	Scaffold10339
capsella_grandiflora	Scaffold10347
capsella_grandiflora	Scaffold10348
capsella_grandiflora	Scaffold10351
capsella_grandiflora	Scaffold10355
capsella_grandiflora	Scaffold1036
capsella_grandiflora	Scaffold10374
capsella_grandiflora	Scaffold10399
capsella_grandiflora	Scaffold104
capsella_grandiflora	Scaffold10413
capsella_grandiflora	Scaffold10420
capsella_grandiflora	Scaffold10421
capsella_grandiflora	Scaffold10423
capsella_grandiflora	Scaffold10427
capsella_grandiflora	Scaffold1043
capsella_grandiflora	Scaffold1044
capsella_grandiflora	Scaffold10443
capsella_grandiflora	Scaffold10445
capsella_grandiflora	Scaffold10452
capsella_grandiflora	Scaffold10465
capsella_grandiflora	Scaffold10496
capsella_grandiflora	Scaffold10500
capsella_grandiflora	Scaffold10504
capsella_grandiflora	Scaffold1051
capsella_grandiflora	Scaffold10510
capsella_grandiflora	Scaffold10512
capsella_grandiflora	Scaffold10514
capsella_grandiflora	Scaffold10519
capsella_grandiflora	Scaffold10526
capsella_grandiflora	Scaffold10529
capsella_grandiflora	Scaffold10540
capsella_grandiflora	Scaffold10552
capsella_grandiflora	Scaffold10589
capsella_grandiflora	Scaffold10592
capsella_grandiflora	Scaffold1060
capsella_grandiflora	Scaffold10613
capsella_grandiflora	Scaffold1062
capsella_grandiflora	Scaffold10629
capsella_grandiflora	Scaffold10630
capsella_grandiflora	Scaffold10637
capsella_grandiflora	Scaffold10643
capsella_grandiflora	Scaffold10644
capsella_grandiflora	Scaffold1065
capsella_grandiflora	Scaffold1066
capsella_grandiflora	Scaffold10664
capsella_grandiflora	Scaffold10668
capsella_grandiflora	Scaffold10677
capsella_grandiflora	Scaffold10693
capsella_grandiflora	Scaffold10702
capsella_grandiflora	Scaffold10726
capsella_grandiflora	Scaffold10733
capsella_grandiflora	Scaffold1074
capsella_grandiflora	Scaffold10745
capsella_grandiflora	Scaffold10750
capsella_grandiflora	Scaffold1076
capsella_grandiflora	Scaffold1078
capsella_grandiflora	Scaffold10786
capsella_grandiflora	Scaffold1080
capsella_grandiflora	Scaffold10809
capsella_grandiflora	Scaffold10827
capsella_grandiflora	Scaffold10834
capsella_grandiflora	Scaffold10840
capsella_grandiflora	Scaffold10846
capsella_grandiflora	Scaffold1085
capsella_grandiflora	Scaffold10856
capsella_grandiflora	Scaffold10862
capsella_grandiflora	Scaffold10869
capsella_grandiflora	Scaffold10875
capsella_grandiflora	Scaffold1088
capsella_grandiflora	Scaffold1090
capsella_grandiflora	Scaffold1091
capsella_grandiflora	Scaffold10917
capsella_grandiflora	Scaffold10922
capsella_grandiflora	Scaffold10937
capsella_grandiflora	Scaffold1095
capsella_grandiflora	Scaffold10957
capsella_grandiflora	Scaffold10962
capsella_grandiflora	Scaffold1097
capsella_grandiflora	Scaffold110
capsella_grandiflora	Scaffold1100
capsella_grandiflora	Scaffold11000
capsella_grandiflora	Scaffold11005
capsella_grandiflora	Scaffold11017
capsella_grandiflora	Scaffold11026
capsella_grandiflora	Scaffold1103
capsella_grandiflora	Scaffold11045
capsella_grandiflora	Scaffold1105
capsella_grandiflora	Scaffold11064
capsella_grandiflora	Scaffold11075
capsella_grandiflora	Scaffold1110
capsella_grandiflora	Scaffold11101
capsella_grandiflora	Scaffold1111
capsella_grandiflora	Scaffold11120
capsella_grandiflora	Scaffold1113
capsella_grandiflora	Scaffold11146
capsella_grandiflora	Scaffold11163
capsella_grandiflora	Scaffold11188
capsella_grandiflora	Scaffold11199
capsella_grandiflora	Scaffold1120
capsella_grandiflora	Scaffold11216
capsella_grandiflora	Scaffold11220
capsella_grandiflora	Scaffold1125
capsella_grandiflora	Scaffold11254
capsella_grandiflora	Scaffold11277
capsella_grandiflora	Scaffold11292
capsella_grandiflora	Scaffold11298
capsella_grandiflora	Scaffold11302
capsella_grandiflora	Scaffold11303
capsella_grandiflora	Scaffold11305
capsella_grandiflora	Scaffold1131
capsella_grandiflora	Scaffold11315
capsella_grandiflora	Scaffold11327
capsella_grandiflora	Scaffold1133
capsella_grandiflora	Scaffold11346
capsella_grandiflora	Scaffold11359
capsella_grandiflora	Scaffold1136
capsella_grandiflora	Scaffold11361
capsella_grandiflora	Scaffold11372
capsella_grandiflora	Scaffold1138
capsella_grandiflora	Scaffold11386
capsella_grandiflora	Scaffold11390
capsella_grandiflora	Scaffold114
capsella_grandiflora	Scaffold11403
capsella_grandiflora	Scaffold11404
capsella_grandiflora	Scaffold11433
capsella_grandiflora	Scaffold11446
capsella_grandiflora	Scaffold11458
capsella_grandiflora	Scaffold11472
capsella_grandiflora	Scaffold1148
capsella_grandiflora	Scaffold11485
capsella_grandiflora	Scaffold1150
capsella_grandiflora	Scaffold11502
capsella_grandiflora	Scaffold11510
capsella_grandiflora	Scaffold11516
capsella_grandiflora	Scaffold11531
capsella_grandiflora	Scaffold1154
capsella_grandiflora	Scaffold11546
capsella_grandiflora	Scaffold1155
capsella_grandiflora	Scaffold11552
capsella_grandiflora	Scaffold1157
capsella_grandiflora	Scaffold1158
capsella_grandiflora	Scaffold11583
capsella_grandiflora	Scaffold11587
capsella_grandiflora	Scaffold11588
capsella_grandiflora	Scaffold11589
capsella_grandiflora	Scaffold11598
capsella_grandiflora	Scaffold11603
capsella_grandiflora	Scaffold11605
capsella_grandiflora	Scaffold11625
capsella_grandiflora	Scaffold1164
capsella_grandiflora	Scaffold11647
capsella_grandiflora	Scaffold11649
capsella_grandiflora	Scaffold11654
capsella_grandiflora	Scaffold11657
capsella_grandiflora	Scaffold11658
capsella_grandiflora	Scaffold11664
capsella_grandiflora	Scaffold11671
capsella_grandiflora	Scaffold11694
capsella_grandiflora	Scaffold11695
capsella_grandiflora	Scaffold117
capsella_grandiflora	Scaffold11739
capsella_grandiflora	Scaffold11748
capsella_grandiflora	Scaffold11756
capsella_grandiflora	Scaffold11757
capsella_grandiflora	Scaffold1177
capsella_grandiflora	Scaffold11786
capsella_grandiflora	Scaffold1179
capsella_grandiflora	Scaffold11801
capsella_grandiflora	Scaffold1183
capsella_grandiflora	Scaffold11843
capsella_grandiflora	Scaffold11861
capsella_grandiflora	Scaffold1189
capsella_grandiflora	Scaffold11896
capsella_grandiflora	Scaffold11902
capsella_grandiflora	Scaffold11903
capsella_grandiflora	Scaffold11905
capsella_grandiflora	Scaffold11916
capsella_grandiflora	Scaffold1192
capsella_grandiflora	Scaffold11928
capsella_grandiflora	Scaffold11930
capsella_grandiflora	Scaffold11938
capsella_grandiflora	Scaffold1194
capsella_grandiflora	Scaffold1195
capsella_grandiflora	Scaffold11960
capsella_grandiflora	Scaffold11974
capsella_grandiflora	Scaffold11978
capsella_grandiflora	Scaffold120
capsella_grandiflora	Scaffold12003
capsella_grandiflora	Scaffold1201
capsella_grandiflora	Scaffold12011
capsella_grandiflora	Scaffold1202
capsella_grandiflora	Scaffold12029
capsella_grandiflora	Scaffold1203
capsella_grandiflora	Scaffold12043
capsella_grandiflora	Scaffold12046
capsella_grandiflora	Scaffold12057
capsella_grandiflora	Scaffold1206
capsella_grandiflora	Scaffold12061
capsella_grandiflora	Scaffold12068
capsella_grandiflora	Scaffold12076
capsella_grandiflora	Scaffold1209
capsella_grandiflora	Scaffold12094
capsella_grandiflora	Scaffold12107
capsella_grandiflora	Scaffold1211
capsella_grandiflora	Scaffold12113
capsella_grandiflora	Scaffold12114
capsella_grandiflora	Scaffold12117
capsella_grandiflora	Scaffold1212
capsella_grandiflora	Scaffold12124
capsella_grandiflora	Scaffold12145
capsella_grandiflora	Scaffold1216
capsella_grandiflora	Scaffold12167
capsella_grandiflora	Scaffold12170
capsella_grandiflora	Scaffold12188
capsella_grandiflora	Scaffold12189
capsella_grandiflora	Scaffold12196
capsella_grandiflora	Scaffold1220
capsella_grandiflora	Scaffold12206
capsella_grandiflora	Scaffold12213
capsella_grandiflora	Scaffold12215
capsella_grandiflora	Scaffold12225
capsella_grandiflora	Scaffold12227
capsella_grandiflora	Scaffold1225
capsella_grandiflora	Scaffold12252
capsella_grandiflora	Scaffold1226
capsella_grandiflora	Scaffold12271
capsella_grandiflora	Scaffold12283
capsella_grandiflora	Scaffold12297
